Ad,name,anothername,parentPac,level,pac,dpac
610825104000,白泥井镇,白泥井,610825000000,5,610825104000,610825104000
610825105000,安边镇,安边,610825000000,5,610825105000,610825105000
610825106000,堆子梁镇,堆子梁,610825000000,5,610825106000,610825106000
610825107000,白湾子镇,白湾子,610825000000,5,610825107000,610825107000
610825108000,姬塬镇,姬塬,610825000000,5,610825108000,610825108000
610825109000,杨井镇,杨井,610825000000,5,610825109000,610825109000
610825110000,新安边镇,新安边,610825000000,5,610825110000,610825110000
610825111000,张崾先镇,张崾先,610825000000,5,610825111000,610825111000
610825112000,樊学镇,樊学,610825000000,5,610825112000,610825112000
610825113000,盐场堡镇,盐场堡,610825000000,5,610825113000,610825113000
610825114000,郝滩镇,郝滩,610825000000,5,610825114000,610825114000
610825115000,石洞沟镇,石洞沟,610825000000,5,610825115000,610825115000
610825116000,冯地坑镇,冯地坑,610825000000,5,610825116000,610825116000
610825204000,油房庄乡,油房庄,610825000000,5,610825204000,610825204000
610825210000,学庄乡,学庄,610825000000,5,610825210000,610825210000
610826100000,名州镇,名州,610826000000,5,610826100000,610826100000
610826101000,薛家峁镇,薛家峁,610826000000,5,610826101000,610826101000
610826102000,崔家湾镇,崔家湾,610826000000,5,610826102000,610826102000
610826103000,定仙墕镇,定仙墕,610826000000,5,610826103000,610826103000
610826104000,枣林坪镇,枣林坪,610826000000,5,610826104000,610826104000
610826105000,义合镇,义合,610826000000,5,610826105000,610826105000
610826106000,吉镇,吉镇,610826000000,5,610826106000,610826106000
610826107000,薛家河镇,薛家河,610826000000,5,610826107000,610826107000
610826108000,四十里铺镇,四十里铺,610826000000,5,610826108000,610826108000
610826109000,石家湾镇,石家湾,610826000000,5,610826109000,610826109000
610826110000,田庄镇,田庄,610826000000,5,610826110000,610826110000
610826111000,中角镇,中角,610826000000,5,610826111000,610826111000
610826112000,满堂川镇,满堂川,610826000000,5,610826112000,610826112000
610826113000,张家砭镇,张家砭,610826000000,5,610826113000,610826113000
610826114000,白家硷镇,白家硷,610826000000,5,610826114000,610826114000
610827001000,银州街道,银州,610827000000,5,610827001000,610827001000
610827101000,桃镇,桃镇,610827000000,5,610827101000,610827101000
610827102000,龙镇,龙镇,610827000000,5,610827102000,610827102000
610827103000,杨家沟镇,杨家沟,610827000000,5,610827103000,610827103000
610827104000,杜家石沟镇,杜家石沟,610827000000,5,610827104000,610827104000
610827105000,沙家店镇,沙家店,610827000000,5,610827105000,610827105000
610827106000,印斗镇,印斗,610827000000,5,610827106000,610827106000
610827107000,郭兴庄镇,郭兴庄,610827000000,5,610827107000,610827107000
610827108000,城郊镇,城郊,610827000000,5,610827108000,610827108000
610828001000,佳州街道,佳州,610828000000,5,610828001000,610828001000
610828101000,坑镇,坑镇,610828000000,5,610828101000,610828101000
610828102000,店镇,店镇,610828000000,5,610828102000,610828102000
610828103000,乌镇,乌镇,610828000000,5,610828103000,610828103000
610828104000,金明寺镇,金明寺,610828000000,5,610828104000,610828104000
610828105000,通镇,通镇,610828000000,5,610828105000,610828105000
610828106000,王家砭镇,王家砭,610828000000,5,610828106000,610828106000
610828107000,方塌镇,方塌,610828000000,5,610828107000,610828107000
610828108000,朱家坬镇,朱家坬,610828000000,5,610828108000,610828108000
610828109000,螅镇,螅镇,610828000000,5,610828109000,610828109000
610828110000,朱官寨镇,朱官寨,610828000000,5,610828110000,610828110000
610828111000,刘国具镇,刘国具,610828000000,5,610828111000,610828111000
610828112000,木头峪镇,木头峪,610828000000,5,610828112000,610828112000
610829001000,宋家川街道,宋家川,610829000000,5,610829001000,610829001000
610829101000,辛家沟镇,辛家沟,610829000000,5,610829101000,610829101000
610829102000,郭家沟镇,郭家沟,610829000000,5,610829102000,610829102000
610829103000,寇家塬镇,寇家塬,610829000000,5,610829103000,610829103000
610829104000,岔上镇,岔上,610829000000,5,610829104000,610829104000
610829105000,张家山镇,张家山,610829000000,5,610829105000,610829105000
610830100000,宽州镇,宽州,610830000000,5,610830100000,610830100000
610830101000,石咀驿镇,石咀驿,610830000000,5,610830101000,610830101000
610830102000,折家坪镇,折家坪,610830000000,5,610830102000,610830102000
610830103000,玉家河镇,玉家河,610830000000,5,610830103000,610830103000
610830104000,高杰村镇,高杰村,610830000000,5,610830104000,610830104000
610830105000,李家塔镇,李家塔,610830000000,5,610830105000,610830105000
610830106000,店则沟镇,店则沟,610830000000,5,610830106000,610830106000
610830107000,解家沟镇,解家沟,610830000000,5,610830107000,610830107000
610830108000,下廿里铺镇,下廿里铺,610830000000,5,610830108000,610830108000
610831001000,双湖峪街道,双湖峪,610831000000,5,610831001000,610831001000
610831101000,何家集镇,何家集,610831000000,5,610831101000,610831101000
610831102000,老君殿镇,老君殿,610831000000,5,610831102000,610831102000
610831103000,裴家湾镇,裴家湾,610831000000,5,610831103000,610831103000
610831104000,苗家坪镇,苗家坪,610831000000,5,610831104000,610831104000
610831105000,三川口镇,三川口,610831000000,5,610831105000,610831105000
610831106000,马蹄沟镇,马蹄沟,610831000000,5,610831106000,610831106000
610831107000,周家硷镇,周家硷,610831000000,5,610831107000,610831107000
610831108000,电市镇,电市,610831000000,5,610831108000,610831108000
610831109000,砖庙镇,砖庙,610831000000,5,610831109000,610831109000
610831110000,淮宁湾镇,淮宁湾,610831000000,5,610831110000,610831110000
610831111000,马岔镇,马岔,610831000000,5,610831111000,610831111000
610831200000,驼耳巷乡,驼耳巷,610831000000,5,610831200000,610831200000
610881001000,滨河新区街道,滨河新区,610881000000,5,610881001000,610881001000
610881002000,西沙街道,西沙,610881000000,5,610881002000,610881002000
610881003000,麟州街道,麟州,610881000000,5,610881003000,610881003000
610881004000,迎宾路街道,迎宾路,610881000000,5,610881004000,610881004000
610881005000,永兴街道,永兴,610881000000,5,610881005000,610881005000
610881006000,西沟街道,西沟,610881000000,5,610881006000,610881006000
610881101000,高家堡镇,高家堡,610881000000,5,610881101000,610881101000
610881102000,店塔镇,店塔,610881000000,5,610881102000,610881102000
610881103000,孙家岔镇,孙家岔,610881000000,5,610881103000,610881103000
610881104000,大柳塔镇,大柳塔,610881000000,5,610881104000,610881104000
610881105000,花石崖镇,花石崖,610881000000,5,610881105000,610881105000
610881106000,中鸡镇,中鸡,610881000000,5,610881106000,610881106000
610881107000,贺家川镇,贺家川,610881000000,5,610881107000,610881107000
610881108000,尔林兔镇,尔林兔,610881000000,5,610881108000,610881108000
610881109000,万镇,万镇,610881000000,5,610881109000,610881109000
610881110000,大保当镇,大保当,610881000000,5,610881110000,610881110000
610881111000,马镇,马镇,610881000000,5,610881111000,610881111000
610881112000,栏杆堡镇,栏杆堡,610881000000,5,610881112000,610881112000
610881113000,沙峁镇,沙峁,610881000000,5,610881113000,610881113000
610881114000,锦界镇,锦界,610881000000,5,610881114000,610881114000
610902001000,老城街道,老城,610902000000,5,610902001000,610902001000
610902002000,新城街道,新城,610902000000,5,610902002000,610902002000
610902003000,江北街道,江北,610902000000,5,610902003000,610902003000
610902004000,建民街道,建民,610902000000,5,610902004000,610902004000
610902100000,关庙镇,关庙,610902000000,5,610902100000,610902100000
610902101000,张滩镇,张滩,610902000000,5,610902101000,610902101000
610902102000,瀛湖镇,瀛湖,610902000000,5,610902102000,610902102000
610902104000,五里镇,五里,610902000000,5,610902104000,610902104000
610902107000,恒口镇,恒口,610902000000,5,610902107000,610902107000
610902109000,吉河镇,吉河,610902000000,5,610902109000,610902109000
610902110000,流水镇,流水,610902000000,5,610902110000,610902110000
610902111000,大竹园镇,大竹园,610902000000,5,610902111000,610902111000
610902112000,洪山镇,洪山,610902000000,5,610902112000,610902112000
610902114000,茨沟镇,茨沟,610902000000,5,610902114000,610902114000
610902115000,大河镇,大河,610902000000,5,610902115000,610902115000
610902116000,沈坝镇,沈坝,610902000000,5,610902116000,610902116000
610902117000,双龙镇,双龙,610902000000,5,610902117000,610902117000
610902118000,叶坪镇,叶坪,610902000000,5,610902118000,610902118000
610902119000,中原镇,中原,610902000000,5,610902119000,610902119000
610902120000,县河镇,县河,610902000000,5,610902120000,610902120000
610902121000,紫荆镇,紫荆,610902000000,5,610902121000,610902121000
610902122000,早阳镇,早阳,610902000000,5,610902122000,610902122000
610902123000,关家镇,关家,610902000000,5,610902123000,610902123000
610902124000,石梯镇,石梯,610902000000,5,610902124000,610902124000
610902125000,坝河镇,坝河,610902000000,5,610902125000,610902125000
610902128000,牛蹄镇,牛蹄,610902000000,5,610902128000,610902128000
610902130000,晏坝镇,晏坝,610902000000,5,610902130000,610902130000
610902132000,谭坝镇,谭坝,610902000000,5,610902132000,610902132000
610921100000,城关镇,城关,610921000000,5,610921100000,610921100000
610921101000,涧池镇,涧池,610921000000,5,610921101000,610921101000
610921102000,蒲溪镇,蒲溪,610921000000,5,610921102000,610921102000
610921103000,平梁镇,平梁,610921000000,5,610921103000,610921103000
610921104000,双乳镇,双乳,610921000000,5,610921104000,610921104000
610921105000,铁佛寺镇,铁佛寺,610921000000,5,610921105000,610921105000
610921107000,漩涡镇,漩涡,610921000000,5,610921107000,610921107000
610921108000,汉阳镇,汉阳,610921000000,5,610921108000,610921108000
610921110000,双河口镇,双河口,610921000000,5,610921110000,610921110000
610921112000,观音河镇,观音河,610921000000,5,610921112000,610921112000
610922100000,城关镇,城关,610922000000,5,610922100000,610922100000
610922101000,饶峰镇,饶峰,610922000000,5,610922101000,610922101000
610922102000,两河镇,两河,610922000000,5,610922102000,610922102000
610922103000,迎丰镇,迎丰,610922000000,5,610922103000,610922103000
610922104000,池河镇,池河,610922000000,5,610922104000,610922104000
610922105000,后柳镇,后柳,610922000000,5,610922105000,610922105000
610922106000,喜河镇,喜河,610922000000,5,610922106000,610922106000
610922107000,熨斗镇,熨斗,610922000000,5,610922107000,610922107000
610922108000,云雾山镇,云雾山,610922000000,5,610922108000,610922108000
610922109000,中池镇,中池,610922000000,5,610922109000,610922109000
610922110000,曾溪镇,曾溪,610922000000,5,610922110000,610922110000
610923100000,城关镇,城关,610923000000,5,610923100000,610923100000
610923101000,四亩地镇,四亩地,610923000000,5,610923101000,610923101000
610923102000,江口镇,江口,610923000000,5,610923102000,610923102000
610923104000,广货街镇,广货街,610923000000,5,610923104000,610923104000
610923105000,龙王镇,龙王,610923000000,5,610923105000,610923105000
610923106000,筒车湾镇,筒车湾,610923000000,5,610923106000,610923106000
610923108000,金川镇,金川,610923000000,5,610923108000,610923108000
610923109000,皇冠镇,皇冠,610923000000,5,610923109000,610923109000
610923110000,太山庙镇,太山庙,610923000000,5,610923110000,610923110000
610923111000,梅子镇,梅子,610923000000,5,610923111000,610923111000
610923113000,新场镇,新场,610923000000,5,610923113000,610923113000
610924100000,城关镇,城关,610924000000,5,610924100000,610924100000
610924101000,蒿坪镇,蒿坪,610924000000,5,610924101000,610924101000
610924102000,汉王镇,汉王,610924000000,5,610924102000,610924102000
610924103000,焕古镇,焕古,610924000000,5,610924103000,610924103000
610924104000,向阳镇,向阳,610924000000,5,610924104000,610924104000
610924105000,洞河镇,洞河,610924000000,5,610924105000,610924105000
610924106000,洄水镇,洄水,610924000000,5,610924106000,610924106000
610924108000,双桥镇,双桥,610924000000,5,610924108000,610924108000
610924109000,高桥镇,高桥,610924000000,5,610924109000,610924109000
610924110000,红椿镇,红椿,610924000000,5,610924110000,610924110000
610924111000,高滩镇,高滩,610924000000,5,610924111000,610924111000
610924112000,毛坝镇,毛坝,610924000000,5,610924112000,610924112000
610924113000,瓦庙镇,瓦庙,610924000000,5,610924113000,610924113000
610924114000,麻柳镇,麻柳,610924000000,5,610924114000,610924114000
610924115000,双安镇,双安,610924000000,5,610924115000,610924115000
610924116000,东木镇,东木,610924000000,5,610924116000,610924116000
610924117000,界岭镇,界岭,610924000000,5,610924117000,610924117000
610925100000,城关镇,城关,610925000000,5,610925100000,610925100000
610925101000,佐龙镇,佐龙,610925000000,5,610925101000,610925101000
610925103000,滔河镇,滔河,610925000000,5,610925103000,610925103000
610925104000,官元镇,官元,610925000000,5,610925104000,610925104000
610925105000,石门镇,石门,610925000000,5,610925105000,610925105000
610925106000,民主镇,民主,610925000000,5,610925106000,610925106000
610925107000,大道河镇,大道河,610925000000,5,610925107000,610925107000
610925109000,堰门镇,堰门,610925000000,5,610925109000,610925109000
610925111000,蔺河镇,蔺河,610925000000,5,610925111000,610925111000
610925112000,四季镇,四季,610925000000,5,610925112000,610925112000
